"LVIV Jul-Oct 2020 GeoMag (Bx). Smooth Spline Int."
Time        Bx
190.655928186648        19863.5080767809         
190.657347265089        19863.9309743168         
190.658766343529        19864.6213784869         
190.66018542197         19865.5450390954         
190.66160450041         19866.528387654          
190.663023578851        19867.3225864072         
190.664442657292        19867.8226330945         
190.665861735732        19868.0804129067         
190.667280814173        19868.1292456822         
190.668699892613        19868.0920291375         
190.670118971054        19868.1183108918         
190.671538049494        19868.3473706571         
190.672957127935        19868.791489872          
190.674376206375        19869.3518422311         
190.675795284816        19869.8892635327         
190.677214363256        19870.3088779297         
190.678633441697        19870.5746325362         
190.680052520137        19870.7825974827         
190.681471598578        19871.0457967157         
190.682890677018        19871.4062418358         
190.684309755459        19871.8957142795         
190.685728833899        19872.568637042          
190.68714791234         19873.330777305          
190.68856699078         19873.9260640181         
190.689986069221        19874.1700551979         
190.691405147662        19874.0785377238         
190.692824226102        19873.7799338799         
190.694243304543        19873.4622310556         
190.695662382983        19873.2413498934         
190.697081461424        19873.1042080271         
190.698500539864        19873.0471725407         
190.699919618305        19873.1008373304         
190.701338696745        19873.2252896816         
190.702757775186        19873.4142372992         
190.704176853626        19873.7374054709         
190.705595932067        19874.1542763165         
190.707015010507        19874.488976553          
190.708434088948        19874.6889352494         
190.709853167388        19874.8069022044         
190.711272245829        19874.9788125576         
190.71269132427         19875.263726104          
190.71411040271         19875.6033609237         
190.715529481151        19875.8225139152         
190.716948559591        19875.7557390357         
190.718367638032        19875.3522748282         
190.719786716472        19874.709506051          
190.721205794913        19874.1038739575         
190.722624873353        19873.7040837599         
190.724043951794        19873.5087348761         
190.725463030234        19873.4391354634         
190.726882108675        19873.5231416617         
190.728301187115        19873.8750616422         
190.729720265556        19874.4522242052         
190.731139343996        19875.0104720847         
190.732558422437        19875.3604314798         
190.733977500877        19875.3981739553         
190.735396579318        19875.183979437          
190.736815657758        19874.9369057435         
190.738234736199        19874.8169985462         
190.73965381464         19874.893188626          
190.74107289308         19875.268503583          
190.742491971521        19875.8306664125         
190.743911049961        19876.33359801           
190.745330128402        19876.5999201062         
190.746749206842        19876.6189559333         
190.748168285283        19876.5268096551         
190.749587363723        19876.5596886979         
190.751006442164        19876.8716644862         
190.752425520604        19877.3604303925         
190.753844599045        19877.7024832984         
190.755263677485        19877.6843565224         
190.756682755926        19877.3303685642         
190.758101834366        19876.7196201135         
190.759520912807        19875.9733593311         
190.760939991247        19875.240689263          
190.762359069688        19874.5552906347         
190.763778148128        19873.8377999957         
190.765197226569        19873.080600586          
190.76661630501         19872.3702855372         
190.76803538345         19871.7423312481         
190.769454461891        19871.2312895005         
190.770873540331        19870.9293295072         
190.772292618772        19870.8216388327         
190.773711697212        19870.8749161342         
190.775130775653        19871.0513203216         
190.776549854093        19871.291482962          
190.777968932534        19871.5464603873         
190.779388010974        19871.7197418013         
190.780807089415        19871.8059088767         
190.782226167855        19871.7923979935         
190.783645246296        19871.6973861534         
190.785064324736        19871.6316011187         
190.786483403177        19871.6347106503         
190.787902481617        19871.6325841572         
190.789321560058        19871.5622876337         
190.790740638498        19871.5108121425         
190.792159716939        19871.5523650505         
190.79357879538         19871.6735244159         
190.79499787382         19871.9149884116         
190.796416952261        19872.3391724669         
190.797836030701        19872.834804446          
190.799255109142        19873.2712830303         
190.800674187582        19873.5862725416         
190.802093266023        19873.7269896113         
190.803512344463        19873.6990674239         
190.804931422904        19873.5162796831         
190.806350501344        19873.2642163129         
190.807769579785        19873.0124121831         
190.809188658225        19872.7982333093         
190.810607736666        19872.7070458585         
190.812026815106        19872.8523639687         
190.813445893547        19873.2746668202         
190.814864971988        19873.9045039102         
190.816284050428        19874.7036429656         
190.817703128869        19875.5544482307         
190.819122207309        19876.1848515873         
190.82054128575         19876.4562514796         
190.82196036419         19876.4159347034         
190.823379442631        19876.1914141307         
190.824798521071        19875.8811042717         
190.826217599512        19875.4558648027         
190.827636677952        19874.9018764441         
190.829055756393        19874.2866367416         
190.830474834833        19873.7311076149         
190.831893913274        19873.3438660078         
190.833312991714        19873.2179841891         
190.834732070155        19873.3482377062         
190.836151148595        19873.6413690585         
190.837570227036        19873.9890899922         
190.838989305476        19874.3805843027         
190.840408383917        19874.8726583814         
190.841827462358        19875.4403360996         
190.843246540798        19875.9316564296         
190.844665619239        19876.2607783978         
190.846084697679        19876.4209149546         
190.84750377612         19876.4270832851         
190.84892285456         19876.3477682715         
190.850341933001        19876.188824978          
190.851761011441        19875.9244896623         
190.853180089882        19875.576572148          
190.854599168322        19875.251021404          
190.856018246763        19875.0635254253         
190.857437325203        19875.0779029523         
190.858856403644        19875.2250844813         
190.860275482084        19875.3646851957         
190.861694560525        19875.40881362           
190.863113638965        19875.3432885629         
190.864532717406        19875.2005176925         
190.865951795846        19875.0518809963         
190.867370874287        19874.9745621759         
190.868789952728        19874.9761880784         
190.870209031168        19875.0228388828         
190.871628109609        19875.0790381279         
190.873047188049        19875.1607557262         
190.87446626649         19875.3286556509         
190.87588534493         19875.5749905275         
190.877304423371        19875.7860252977         
190.878723501811        19875.801685817          
190.880142580252        19875.609885394          
190.881561658692        19875.2872195744         
190.882980737133        19874.9016619444         
190.884399815573        19874.560720633          
190.885818894014        19874.3384899062         
190.887237972454        19874.1945466935         
190.888657050895        19874.0192405807         
190.890076129335        19873.8073844099         
190.891495207776        19873.6936134208         
190.892914286217        19873.7994237403         
190.894333364657        19874.1218418515         
190.895752443098        19874.5719828956         
190.897171521538        19875.0054363818         
190.898590599979        19875.2608876804         
190.900009678419        19875.3073805021         
190.90142875686         19875.1403232869         
190.9028478353          19874.8302740519         
190.904266913741        19874.4878735556         
190.905685992181        19874.1864650154         
190.907105070622        19873.9372450493         
190.908524149062        19873.752208034          
190.909943227503        19873.6440803415         
190.911362305943        19873.6500256994         
190.912781384384        19873.7732603219         
190.914200462824        19873.9497308314         
190.915619541265        19874.0836210855         
190.917038619706        19874.0906536559         
190.918457698146        19873.8768621426         
190.919876776587        19873.381413443          
190.921295855027        19872.6689438792         
190.922714933468        19871.920050443          
190.924134011908        19871.3536334994         
190.925553090349        19871.099790849          
190.926972168789        19871.1002134302         
190.92839124723         19871.1524673194         
190.92981032567         19871.082871661          
190.931229404111        19870.8887854691         
190.932648482551        19870.6562380493         
190.934067560992        19870.5379760886         
190.935486639432        19870.6531101845         
190.936905717873        19870.9837188774         
190.938324796313        19871.3934600833         
190.939743874754        19871.7495930938         
190.941162953194        19872.0194205962         
190.942582031635        19872.2360750085         
190.944001110076        19872.4082598721         
190.945420188516        19872.5124433167         
190.946839266957        19872.5218196115         
190.948258345397        19872.4858210574         
190.949677423838        19872.5370685519         
190.951096502278        19872.790782653          
190.952515580719        19873.2529837577         
190.953934659159        19873.8571380266         
190.9553537376          19874.4539341499         
190.95677281604         19874.8329530812         
190.958191894481        19874.9689836127         
190.959610972921        19874.9295289668         
190.961030051362        19874.7772675733         
190.962449129802        19874.5180296078         
190.963868208243        19874.1324058825         
190.965287286683        19873.6287599179         
190.966706365124        19873.0822886414         
190.968125443564        19872.5840991065         
190.969544522005        19872.222535911          
190.970963600446        19872.0453597103         
190.972382678886        19872.0217353954         
190.973801757327        19872.034559501          
190.975220835767        19871.9504157982         
190.976639914208        19871.8039796016         
190.978058992648        19871.6724049372         
190.979478071089        19871.5812173621         
190.980897149529        19871.509142505          
190.98231622797         19871.4212824216         
190.98373530641         19871.3366355459         
190.985154384851        19871.3344894579         
190.986573463291        19871.4670389997         
190.987992541732        19871.6049598582         
190.989411620172        19871.6489655967         
190.990830698613        19871.5895087937         
190.992249777053        19871.4200515261         
190.993668855494        19871.1174445244         
190.995087933935        19870.7059558976         
190.996507012375        19870.2910401711         
190.997926090816        19869.9727377011         
190.999345169256        19869.787858808          
191.000764247697        19869.7086939577         
191.002183326137        19869.6218343651         
191.003602404578        19869.4379490822         
191.005021483018        19869.1423119142         
191.006440561459        19868.8157762422         
191.007859639899        19868.5517840363         
191.00927871834         19868.4013606897         
191.01069779678         19868.352113423          
191.012116875221        19868.3556465873         
191.013535953661        19868.4003085616         
191.014955032102        19868.476784075          
191.016374110542        19868.5794541243         
191.017793188983        19868.6816747055         
191.019212267424        19868.6620528839         
191.020631345864        19868.5038941189         
191.022050424305        19868.3172201861         
191.023469502745        19868.1599825241         
191.024888581186        19868.1440822832         
191.026307659626        19868.3108549183         
191.027726738067        19868.5225586612         
191.029145816507        19868.700286831          
191.030564894948        19868.8645815641         
191.031983973388        19868.9687521365         
191.033403051829        19868.9971331075         
191.034822130269        19868.9464392462         
191.03624120871         19868.7818032357         
191.03766028715         19868.4960504261         
191.039079365591        19868.1120624236         
191.040498444031        19867.623627657          
191.041917522472        19867.1159055473         
191.043336600912        19866.7688222076         
191.044755679353        19866.7015788064         
191.046174757794        19866.9495536514         
191.047593836234        19867.525235279          
191.049012914675        19868.4234920595         
191.050431993115        19869.5210229264         
191.051851071556        19870.409144216          
191.053270149996        19870.7896157372         
191.054689228437        19870.6897775384         
191.056108306877        19870.3442598017         
191.057527385318        19869.9652437429         
191.058946463758        19869.7504654511         
191.060365542199        19869.7118647724         
191.061784620639        19869.7098028979         
191.06320369908         19869.6937485063         
191.06462277752         19869.5930961037         
191.066041855961        19869.3020395974         
191.067460934401        19868.9105646266         
191.068880012842        19868.5741682671         
191.070299091283        19868.417183556          
191.071718169723        19868.4790223006         
191.073137248164        19868.6838160515         
191.074556326604        19868.8751562064         
191.075975405045        19868.9711624604         
191.077394483485        19868.9475621301         
191.078813561926        19868.8055692426         
191.080232640366        19868.6775219058         
191.081651718807        19868.7066078413         
191.083070797247        19868.8643621124         
191.084489875688        19869.1140782204         
191.085908954128        19869.3671801497         
191.087328032569        19869.6185239412         
191.088747111009        19869.928817649          
191.09016618945         19870.2615010301         
191.09158526789         19870.5526168963         
191.093004346331        19870.798671334          
191.094423424772        19871.0110839987         
191.095842503212        19871.2186416794         
191.097261581653        19871.4123057841         
191.098680660093        19871.5637676299         
191.100099738534        19871.6454421053         
191.101518816974        19871.6850090777         
191.102937895415        19871.7272012359         
191.104356973855        19871.814783222          
191.105776052296        19872.0311628799         
191.107195130736        19872.4645409115         
191.108614209177        19873.1287111705         
191.110033287617        19873.9744246889         
191.111452366058        19874.8465144329         
191.112871444498        19875.5771516265         
191.114290522939        19876.0481708662         
191.115709601379        19876.1649763182         
191.11712867982         19875.8792818801         
191.11854775826         19875.3434164015         
191.119966836701        19874.7485720969         
191.121385915142        19874.169444829          
191.122804993582        19873.704701722          
191.124224072023        19873.4531499422         
191.125643150463        19873.4092470571         
191.127062228904        19873.5049701859         
191.128481307344        19873.6537953588         
191.129900385785        19873.8283854054         
191.131319464225        19874.0319698122         
191.132738542666        19874.2691038957         
191.134157621106        19874.5643251943         
191.135576699547        19874.8748428046         
191.136995777987        19875.1528246814         
191.138414856428        19875.4377209512         
191.139833934868        19875.7505942222         
191.141253013309        19876.0457432636         
191.142672091749        19876.2361630046         
191.14409117019         19876.3553609691         
191.14551024863         19876.5662739774         
191.146929327071        19876.8853402347         
191.148348405512        19877.2289039879         
191.149767483952        19877.5238299658         
191.151186562393        19877.6674467895         
191.152605640833        19877.6552968139         
191.154024719274        19877.5590833705         
191.155443797714        19877.4051354674         
191.156862876155        19877.1749628988         
191.158281954595        19876.9851098142         
191.159701033036        19876.9626790987         
191.161120111476        19877.1249931732         
191.162539189917        19877.4502413812         
191.163958268357        19877.8318239073         
191.165377346798        19878.1262183108         
191.166796425238        19878.2773727912         
191.168215503679        19878.3752238246         
191.169634582119        19878.4571579391         
191.17105366056         19878.5770517475         
191.172472739001        19878.7876102934         
191.173891817441        19879.0280845687         
191.175310895882        19879.2010516131         
191.176729974322        19879.2452633209         
191.178149052763        19879.2503040767         
191.179568131203        19879.2550413505         
191.180987209644        19879.2687465361         
191.182406288084        19879.2872034152         
191.183825366525        19879.2417495343         
191.185244444965        19879.0675917            
191.186663523406        19878.8122384049         
191.188082601846        19878.6035251626         
191.189501680287        19878.4744181598         
191.190920758727        19878.4130369578         
191.192339837168        19878.4054153717         
191.193758915608        19878.4140586356         
191.195177994049        19878.3386293628         
191.19659707249         19878.1456267395         
191.19801615093         19877.9765970646         
191.199435229371        19877.9129457238         
191.200854307811        19877.9099216404         
191.202273386252        19877.9498794841         
191.203692464692        19878.0603474475         
191.205111543133        19878.2545058466         
191.206530621573        19878.3550413582         
191.207949700014        19878.1587533101         
191.209368778454        19877.6052952054         
191.210787856895        19876.779130819          
191.212206935335        19875.8192654718         
191.213626013776        19874.8196609084         
191.215045092216        19873.848836848          
191.216464170657        19873.011785665          
191.217883249097        19872.3553746148         
191.219302327538        19871.9093475001         
191.220721405978        19871.685976519          
191.222140484419        19871.5307361697         
191.22355956286         19871.276487627          
191.2249786413          19870.8403221634         
191.226397719741        19870.2796176882         
191.227816798181        19869.7343175851         
191.229235876622        19869.2765007843         
191.230654955062        19868.9199758627         
191.232074033503        19868.6401591958         
191.233493111943        19868.3986550117         
191.234912190384        19868.2023506031         
191.236331268824        19868.0435099223         
191.237750347265        19867.8371899102         
191.239169425705        19867.4640459108         
191.240588504146        19866.9299269289         
191.242007582586        19866.3811388309         
191.243426661027        19865.9989089671         
191.244845739467        19865.8195084077         
191.246264817908        19865.6848251089         
191.247683896349        19865.5030158838         
191.249102974789        19865.2903920235         
191.25052205323         19864.9495020007         
191.25194113167         19864.3400716483         
191.253360210111        19863.4978756078         
191.254779288551        19862.6128479895         
191.256198366992        19861.8541487834         
191.257617445432        19861.2252017264         
191.259036523873        19860.6266130885         
191.260455602313        19859.9739642552         
191.261874680754        19859.2464852022         
191.263293759194        19858.5964909304         
191.264712837635        19858.1147271487         
191.266131916075        19857.7540722009         
191.267550994516        19857.4110930279         
191.268970072956        19857.0248534449         
191.270389151397        19856.5641771079         
191.271808229838        19855.9899765657         
191.273227308278        19855.3373295773         
191.274646386719        19854.696996358          
191.276065465159        19854.0725296823         
191.2774845436          19853.4528427624         
191.27890362204         19852.8224324312         
191.280322700481        19852.1817488944         
191.281741778921        19851.5364801112         
191.283160857362        19850.9169520257         
191.284579935802        19850.4047981065         
191.285999014243        19850.0329635059         
191.287418092683        19849.7441182763         
191.288837171124        19849.500008185          
191.290256249564        19849.2642135027         
191.291675328005        19848.9792944218         
191.293094406445        19848.6103926599         
191.294513484886        19848.1639536626         
191.295932563326        19847.7140147861         
191.297351641767        19847.386574155          
191.298770720208        19847.3311787211         
191.300189798648        19847.5937803482         
191.301608877089        19848.1474817572         
191.303027955529        19848.7686170255         
191.30444703397         19849.1842008033         
191.30586611241         19849.2773432211         
191.307285190851        19849.1158270669         
191.308704269291        19848.8537820427         
191.310123347732        19848.550053881          
191.311542426172        19848.2039262961         
191.312961504613        19847.7674010615         
191.314380583053        19847.2015713379         
191.315799661494        19846.6661671756         
191.317218739934        19846.396555189          
191.318637818375        19846.4982465434         
191.320056896815        19846.9185290074         
191.321475975256        19847.4875844001         
191.322895053696        19848.1345907854         
191.324314132137        19848.8561156319         
191.325733210578        19849.6232019286         
191.327152289018        19850.4065085429         
191.328571367459        19851.1317941751         
191.329990445899        19851.6665238685         
191.33140952434         19852.0410331319         
191.33282860278         19852.4238888525         
191.334247681221        19852.9505270543         
191.335666759661        19853.6557747749         
191.337085838102        19854.4219343365         
191.338504916542        19855.0055752789         
191.339923994983        19855.2053690336         
191.341343073423        19855.0182784902         
191.342762151864        19854.5278301141         
191.344181230304        19853.7803655919         
191.345600308745        19852.9391720072         
191.347019387185        19852.2291225915         
191.348438465626        19851.8521469868         
191.349857544067        19851.8970594261         
191.351276622507        19852.3501770752         
191.352695700948        19852.9879803594         
191.354114779388        19853.4980803558         
191.355533857829        19853.7023929805         
191.356952936269        19853.6214138596         
191.35837201471         19853.3814716983         
191.35979109315         19853.1755711807         
191.361210171591        19853.1543035059         
191.362629250031        19853.3593219129         
191.364048328472        19853.7096715026         
191.365467406912        19854.092239793          
191.366886485353        19854.5219910661         
191.368305563793        19855.0575152969         
191.369724642234        19855.6768566536         
191.371143720674        19856.3239588293         
191.372562799115        19856.9091442868         
191.373981877556        19857.3149133433         
191.375400955996        19857.5059153121         
191.376820034437        19857.4873307344         
191.378239112877        19857.3263160422         
191.379658191318        19857.1107582526         
191.381077269758        19856.8442739439         
191.382496348199        19856.5181758739         
191.383915426639        19856.3110673956         
191.38533450508         19856.3943949432         
191.38675358352         19856.7465183992         
191.388172661961        19857.3189586005         
191.389591740401        19858.1237089688         
191.391010818842        19859.0932116466         
191.392429897282        19860.0535575673         
191.393848975723        19860.8648088282         
191.395268054163        19861.3616893781         
191.396687132604        19861.5096147438         
191.398106211044        19861.4332021912         
191.399525289485        19861.332375208          
191.400944367926        19861.3342617733         
191.402363446366        19861.3549232134         
191.403782524807        19861.0731096127         
191.405201603247        19860.4423957193         
191.406620681688        19859.7505253368         
191.408039760128        19859.2396545969         
191.409458838569        19858.9724332298         
191.410877917009        19858.7954335207         
191.41229699545         19858.4951914636         
191.41371607389         19857.997187888          
191.415135152331        19857.3564599949         
191.416554230771        19856.7043827429         
191.417973309212        19856.0655377341         
191.419392387652        19855.3541724123         
191.420811466093        19854.5754295299         
191.422230544533        19853.9274730011         
191.423649622974        19853.5930823856         
191.425068701415        19853.5966156115         
191.426487779855        19853.8438213823         
191.427906858296        19854.168187303          
191.429325936736        19854.449297506          
191.430745015177        19854.6187232644         
191.432164093617        19854.6775621944         
191.433583172058        19854.7101989519         
191.435002250498        19854.7462805222         
191.436421328939        19854.7712570765         
191.437840407379        19854.7823820091         
191.43925948582         19854.7585535513         
191.44067856426         19854.6142711773         
191.442097642701        19854.2964506839         
191.443516721141        19853.835015491          
191.444935799582        19853.2750035658         
191.446354878022        19852.735054616          
191.447773956463        19852.3332465802         
191.449193034904        19852.043241106          
191.450612113344        19851.8041267438         
191.452031191785        19851.6030062591         
191.453450270225        19851.4768845884         
191.454869348666        19851.4665999049         
191.456288427106        19851.5968551919         
191.457707505547        19851.7946579735         
191.459126583987        19851.8723418641         
191.460545662428        19851.7735602546         
191.461964740868        19851.6129718049         
191.463383819309        19851.5394480559         
191.464802897749        19851.5993469154         
191.46622197619         19851.8085682847         
191.46764105463         19852.0069433            
191.469060133071        19851.9685541825         
191.470479211511        19851.6037018092         
191.471898289952        19851.0320713878         
191.473317368392        19850.5866314981         
191.474736446833        19850.4846555684         
191.476155525274        19850.515736921          
191.477574603714        19850.6284971452         
191.478993682155        19850.705742582          
191.480412760595        19850.6188024037         
191.481831839036        19850.413914987          
191.483250917476        19850.1853846627         
191.484669995917        19849.9862790029         
191.486089074357        19849.8270592554         
191.487508152798        19849.6801879028         
191.488927231238        19849.5803521196         
191.490346309679        19849.6849882915         
191.491765388119        19850.0605569459         
191.49318446656         19850.5845342491         
191.494603545           19851.1040510679         
191.496022623441        19851.547845956          
191.497441701881        19851.8208276151         
191.498860780322        19851.8625110268         
191.500279858762        19851.8182775816         
191.501698937203        19851.896900572          
191.503118015644        19852.1846264673         
191.504537094084        19852.6728076028         
191.505956172525        19853.3138741442         
191.507375250965        19854.0025023236         
191.508794329406        19854.6166310538         
191.510213407846        19855.1386847636         
191.511632486287        19855.5567328545         
191.513051564727        19855.7878446139         
191.514470643168        19855.8676111575         
191.515889721608        19855.9055986266         
191.517308800049        19855.9304627187         
191.518727878489        19855.9087963617         
191.52014695693         19855.871489483          
191.52156603537         19855.8232480812         
191.522985113811        19855.7240815727         
191.524404192251        19855.6521753995         
191.525823270692        19855.7188520809         
191.527242349133        19855.8105349884         
191.528661427573        19855.8559540523         
191.530080506014        19855.7738299414         
191.531499584454        19855.5054168852         
191.532918662895        19855.0812126321         
191.534337741335        19854.6153767769         
191.535756819776        19854.3238121826         
191.537175898216        19854.2216423445         
191.538594976657        19854.1343950507         
191.540014055097        19853.9816376016         
191.541433133538        19853.8686416653         
191.542852211978        19853.8354378935         
191.544271290419        19853.7343717746         
191.545690368859        19853.4330942347         
191.5471094473          19852.9724047347         
191.54852852574         19852.4688262697         
191.549947604181        19852.0049026389         
191.551366682622        19851.6236390667         
191.552785761062        19851.3833488818         
191.554204839503        19851.3302453031         
191.555623917943        19851.5072422272         
191.557042996384        19851.7831323433         
191.558462074824        19852.0484605272         
191.559881153265        19852.2785462929         
191.561300231705        19852.3421121554         
191.562719310146        19852.1028046562         
191.564138388586        19851.5919836885         
191.565557467027        19851.0301202377         
191.566976545467        19850.5916298698         
191.568395623908        19850.3028389166         
191.569814702348        19850.0631113116         
191.571233780789        19849.7248894027         
191.572652859229        19849.1786497559         
191.57407193767         19848.4524593503         
191.57549101611         19847.8164196325         
191.576910094551        19847.5324778895         
191.578329172992        19847.5845503645         
191.579748251432        19847.7047920842         
191.581167329873        19847.6571240395         
191.582586408313        19847.524464627          
191.584005486754        19847.562094301          
191.585424565194        19847.9189259726         
191.586843643635        19848.5978656656         
191.588262722075        19849.5208719898         
191.589681800516        19850.5467368843         
191.591100878956        19851.4787379069         
191.592519957397        19852.1345796518         
191.593939035837        19852.5003072079         
191.595358114278        19852.6436491014         
191.596777192718        19852.6499285301         
191.598196271159        19852.6176288571         
191.599615349599        19852.6755875139         
191.60103442804         19852.8905977094         
191.60245350648         19853.2082227377         
191.603872584921        19853.6048410491         
191.605291663362        19854.1119490664         
191.606710741802        19854.6711879887         
191.608129820243        19855.1817896272         
191.609548898683        19855.6204962667         
191.610967977124        19856.0233750607         
191.612387055564        19856.4219979867         
191.613806134005        19856.8435186503         
191.615225212445        19857.3153312447         
191.616644290886        19857.7958400673         
191.618063369326        19858.1965513853         
191.619482447767        19858.4902899409         
191.620901526207        19858.6720449878         
191.622320604648        19858.8747383671         
191.623739683088        19859.342368217          
191.625158761529        19860.1994073837         
191.62657783997         19861.3507022915         
191.62799691841         19862.5049952719         
191.629415996851        19863.3566918264         
191.630835075291        19863.6739929598         
191.632254153732        19863.4188084771         
191.633673232172        19862.8156902041         
191.635092310613        19862.1067369349         
191.636511389053        19861.4047628187         
191.637930467494        19860.7192724117         
191.639349545934        19859.983271929          
191.640768624375        19859.168387701          
191.642187702815        19858.3217995163         
191.643606781256        19857.5386818464         
191.645025859696        19856.8996455903         
191.646444938137        19856.4632163932         
191.647864016577        19856.1493365568         
191.649283095018        19855.8652916128         
191.650702173458        19855.6806703194         
191.652121251899        19855.7385419331         
191.65354033034         19856.0487666521         
191.65495940878         19856.4445663435         
191.656378487221        19856.8106867102         
191.657797565661        19857.1178612843         
191.659216644102        19857.3498943412         
191.660635722542        19857.4828549856         
191.662054800983        19857.5554362819         
191.663473879423        19857.6076293474         
191.664892957864        19857.6373211589         
191.666312036304        19857.7460943969         
191.667731114745        19858.0398250023         
191.669150193185        19858.4790145807         
191.670569271626        19858.815075059          
191.671988350066        19858.7723891683         
191.673407428507        19858.3314073177         
191.674826506947        19857.6426512658         
191.676245585388        19856.9018758581         
191.677664663828        19856.2421431105         
191.679083742269        19855.7028428097         
191.68050282071         19855.4219896082         
191.68192189915         19855.4906788213         
191.683340977591        19855.8823287328         
191.684760056031        19856.4782170295         
191.686179134472        19857.0923214616         
191.687598212912        19857.5501454834         
191.689017291353        19857.7921357672         
191.690436369793        19857.9203441335         
191.691855448234        19858.1525375187         
191.693274526674        19858.6318200524         
191.694693605115        19859.460865385          
191.696112683555        19860.5878546998         
191.697531761996        19861.8343521403         
191.698950840436        19862.9473802745         
191.700369918877        19863.776215198          
191.701788997317        19864.3737013254         
191.703208075758        19864.9609350595         
191.704627154199        19865.7297107351         
191.706046232639        19866.657702324          
191.70746531108         19867.5628806246         
191.70888438952         19868.341959437          
191.710303467961        19868.9675077193         
191.711722546401        19869.4225611262         
191.713141624842        19869.7286469659         
191.714560703282        19869.8630260263         
191.715979781723        19869.8042904507         
191.717398860163        19869.6186780627         
191.718817938604        19869.3011063308         
191.720237017044        19868.8375307222         
191.721656095485        19868.3088363504         
191.723075173925        19867.7550261198         
191.724494252366        19867.2509210892         
191.725913330806        19866.8978143665         
191.727332409247        19866.7506109207         
191.728751487688        19866.8728111462         
191.730170566128        19867.2049717573         
191.731589644569        19867.7081501301         
191.733008723009        19868.3307242077         
191.73442780145         19868.8658428294         
191.73584687989         19869.1116110188         
191.737265958331        19869.0365917198         
191.738685036771        19868.6697485475         
191.740104115212        19868.0848257556         
191.741523193652        19867.4434406082         
191.742942272093        19866.844758049          
191.744361350533        19866.2386786276         
191.745780428974        19865.5939160559         
191.747199507414        19864.8778242877         
191.748618585855        19864.0788499454         
191.750037664295        19863.3364315143         
191.751456742736        19862.7038399881         
191.752875821176        19862.2036037326         
191.754294899617        19861.8623458075         
191.755713978058        19861.7071500088         
191.757133056498        19861.7155280092         
191.758552134939        19861.8808883317         
191.759971213379        19862.1883374139         
191.76139029182         19862.5278893608         
191.76280937026         19862.8037332971         
191.764228448701        19863.0058784551         
191.765647527141        19863.2069314003         
191.767066605582        19863.5135856431         
191.768485684022        19863.9189442002         
191.769904762463        19864.3087482036         
191.771323840903        19864.6560817784         
191.772742919344        19865.0269579714         
191.774161997784        19865.4271236036         
191.775581076225        19865.8494627059         
191.777000154665        19866.3638158999         
191.778419233106        19867.015443958          
191.779838311546        19867.8043196741         
191.781257389987        19868.64932133           
191.782676468428        19869.4684831861         
191.784095546868        19870.1198567619         
191.785514625309        19870.4514232657         
191.786933703749        19870.5282818652         
191.78835278219         19870.4717547933         
191.78977186063         19870.3294848018         
191.791190939071        19870.1209886477         
191.792610017511        19869.9086883769         
191.794029095952        19869.7398735762         
191.795448174392        19869.6861145629         
191.796867252833        19869.7812428125         
191.798286331273        19870.0454296674         
191.799705409714        19870.4786738853         
191.801124488154        19871.0345272366         
191.802543566595        19871.5728514942         
191.803962645035        19871.9247731635         
191.805381723476        19872.0603026706         
191.806800801917        19872.0484844901         
191.808219880357        19872.0440477171         
191.809638958798        19872.1281198977         
191.811058037238        19872.2484317081         
191.812477115679        19872.3776619179         
191.813896194119        19872.4711888756         
191.81531527256         19872.482659338          
191.816734351           19872.3749220656         
191.818153429441        19872.2162444085         
191.819572507881        19872.0949437478         
191.820991586322        19871.955267626          
191.822410664762        19871.7553554675         
191.823829743203        19871.5866920294         
191.825248821643        19871.493696022          
191.826667900084        19871.4943020727         
191.828086978524        19871.5933279208         
191.829506056965        19871.771934032          
191.830925135406        19871.9769033733         
191.832344213846        19872.0957379939         
191.833763292287        19872.0400737444         
191.835182370727        19871.8000363821         
191.836601449168        19871.4292159247         
191.838020527608        19871.0184699028         
191.839439606049        19870.6561491902         
191.840858684489        19870.4352028152         
191.84227776293         19870.4201038475         
191.84369684137         19870.6062976599         
191.845115919811        19870.9535730392         
191.846534998251        19871.3997938301         
191.847954076692        19871.7098315341         
191.849373155132        19871.5266963409         
191.850792233573        19870.7336337959         
191.852211312013        19869.5398567699         
191.853630390454        19868.3758622632         
191.855049468894        19867.5818397123         
191.856468547335        19867.2093060954         
191.857887625776        19867.1641358013         
191.859306704216        19867.2404156692         
191.860725782657        19867.2051204593         
191.862144861097        19867.052249536          
191.863563939538        19866.9411571168         
191.864983017978        19866.9471268335         
191.866402096419        19867.0511224487         
191.867821174859        19867.1925596671         
191.8692402533          19867.2779854031         
191.87065933174         19867.2586243576         
191.872078410181        19867.2062582327         
191.873497488621        19867.1906430439         
191.874916567062        19867.2277966967         
191.876335645502        19867.2904712197         
191.877754723943        19867.359095231          
191.879173802383        19867.4235036362         
191.880592880824        19867.5590151982         
191.882011959264        19867.8214050256         
191.883431037705        19868.1777594533         
191.884850116146        19868.58036024           
191.886269194586        19868.887038882          
191.887688273027        19868.9807628356         
191.889107351467        19868.7945151374         
191.890526429908        19868.2914347907         
191.891945508348        19867.4586489512         
191.893364586789        19866.4207137062         
191.894783665229        19865.4788703625         
191.89620274367         19864.8889418758         
191.89762182211         19864.7363872496         
191.899040900551        19864.8650196791         
191.900459978991        19864.9949077192         
