t,x,y,z
10.48472,19817.5,2198.6,45632.9
10.48542,19818.8,2197.7,45630.9
10.48611,19819.3,2197.2,45631.4
10.48681,19819.2,2196.5,45632.4
10.4875,19819.3,2196.3,45632.4
10.48819,19819.5,2195.9,45633.2
10.48889,19818.8,2196.3,45634.2
10.48958,19818.1,2196.4,45634.5
10.49028,19817.6,2196.3,45633.2
10.49097,19817.1,2195.6,45633.4
10.49167,19817.2,2195.1,45633.3
10.49236,19817.5,2194.4,45633.1
10.49306,19817.2,2194.6,45633.0
10.49375,19816.8,2195.4,45633.6
10.49444,19816.2,2195.7,45632.8
10.49514,19815.5,2195.7,45633.4
10.49583,19816.0,2195.7,45633.0
10.49653,19815.6,2194.1,45632.4
10.49722,19814.7,2193.8,45632.3
10.49792,19812.7,2195.4,45632.7
10.49861,19811.9,2195.9,45633.0
10.49931,19811.7,2195.9,45633.3
10.5,19813.0,2194.6,45632.8
10.50069,19813.2,2193.2,45632.3
10.50139,19812.1,2192.5,45631.8
10.50208,19812.0,2191.6,45631.7
10.50278,19811.9,2191.5,45632.8
10.50347,19812.4,2191.2,45632.8
10.50417,19811.5,2192.2,45633.2
10.50486,19810.3,2193.3,45633.4
10.50556,19810.4,2192.5,45633.3
10.50625,19811.0,2191.4,45632.0
10.50694,19811.1,2191.1,45630.9
10.50764,19810.7,2191.8,45631.3
10.50833,19810.7,2192.4,45631.7
10.50903,19810.0,2192.8,45631.6
10.50972,19809.4,2192.9,45631.5
10.51042,19810.0,2192.8,45631.4
10.51111,19809.1,2193.5,45632.4
10.51181,19809.4,2193.2,45632.3
10.5125,19808.8,2193.2,45633.9
10.51319,19808.7,2193.4,45634.2
10.51389,19807.7,2194.7,45634.6
10.51458,19808.5,2194.2,45634.5
10.51528,19808.2,2192.8,45634.2
10.51597,19808.6,2191.9,45632.4
10.51667,19808.0,2191.8,45633.9
10.51736,19808.6,2191.8,45634.4
10.51806,19808.5,2190.7,45635.9
10.51875,19808.1,2190.6,45635.9
10.51944,19807.2,2190.7,45636.1
10.52014,19805.9,2191.7,45635.7
10.52083,19806.1,2191.9,45635.3
10.52153,19806.7,2190.8,45635.9
10.52222,19807.7,2188.7,45635.1
10.52292,19807.8,2188.7,45635.4
10.52361,19807.8,2188.6,45636.7
10.52431,19808.2,2187.4,45636.5
10.525,19808.2,2186.7,45635.1
10.52569,19807.4,2187.3,45635.6
10.52639,19806.1,2188.8,45638.1
10.52708,19806.6,2189.2,45637.5
10.52778,19806.6,2188.5,45638.0
10.52847,19806.9,2187.5,45637.7
10.52917,19807.1,2187.2,45637.4
10.52986,19806.6,2188.1,45638.0
10.53056,19806.2,2188.5,45637.9
10.53125,19806.5,2188.0,45637.6
10.53194,19805.9,2187.5,45638.1
10.53264,19806.2,2187.0,45637.9
10.53333,19806.5,2186.8,45637.9
10.53403,19806.1,2186.6,45638.5
10.53472,19805.9,2186.7,45638.5
10.53542,19805.6,2187.0,45638.8
10.53611,19806.0,2187.1,45639.0
10.53681,19805.9,2186.9,45638.8
10.5375,19805.6,2187.8,45638.7
10.53819,19805.6,2188.5,45639.1
10.53889,19805.8,2188.6,45639.5
10.53958,19806.0,2189.0,45639.5
10.54028,19805.9,2189.5,45640.2
10.54097,19806.3,2189.7,45640.3
10.54167,19806.9,2188.8,45640.2
10.54236,19807.0,2188.9,45640.3
10.54306,19807.3,2190.3,45640.5
10.54375,19808.4,2190.4,45640.8
10.54444,19809.1,2191.0,45640.9
10.54514,19809.5,2190.5,45641.0
10.54583,19809.5,2190.5,45640.9
10.54653,19809.7,2190.4,45641.0
10.54722,19809.5,2191.0,45641.1
10.54792,19809.6,2191.6,45641.3
10.54861,19810.2,2191.3,45641.4
10.54931,19809.8,2191.3,45641.7
10.55,19810.0,2191.2,45641.8
10.55069,19810.8,2190.5,45641.5
10.55139,19810.4,2190.6,45641.8
10.55208,19810.5,2190.9,45642.2
10.55278,19811.0,2192.1,45642.6
10.55347,19812.5,2191.5,45642.7
10.55417,19812.2,2191.5,45642.6
10.55486,19812.9,2192.4,45642.9
10.55556,19813.3,2193.1,45643.3
10.55625,19813.2,2193.2,45643.2
10.55694,19813.7,2192.3,45643.0
10.55764,19815.4,2192.1,45643.0
10.55833,19815.4,2192.2,45643.1
10.55903,19815.5,2192.6,45642.8
10.55972,19815.4,2193.2,45642.5
10.56042,19815.1,2193.5,45642.5
10.56111,19815.1,2193.5,45642.4
10.56181,19814.7,2194.2,45642.3
10.5625,19814.3,2194.8,45642.2
10.56319,19814.3,2194.7,45642.1
10.56389,19813.5,2194.9,45642.1
10.56458,19813.7,2195.6,45641.6
10.56528,19813.6,2196.2,45641.5
10.56597,19812.8,2197.1,45641.7
10.56667,19812.6,2197.5,45641.6
10.56736,19813.0,2196.9,45641.3
10.56806,19813.8,2196.8,45641.4
10.56875,19814.2,2196.7,45641.0
10.56944,19814.2,2196.6,45640.9
10.57014,19813.9,2196.4,45640.8
10.57083,19814.0,2196.0,45640.6
10.57153,19814.7,2195.9,45640.4
10.57222,19815.4,2195.8,45640.4
10.57292,19815.9,2195.8,45640.0
10.57361,19815.9,2196.3,45640.2
10.57431,19815.7,2196.4,45639.9
10.575,19815.8,2196.1,45639.5
10.57569,19816.5,2196.1,45639.4
10.57639,19815.8,2196.2,45639.3
10.57708,19815.6,2196.0,45638.4
10.57778,19816.4,2195.7,45638.1
10.57847,19816.4,2195.8,45638.3
10.57917,19816.4,2195.7,45637.9
10.57986,19816.0,2196.0,45637.8
10.58056,19816.2,2195.9,45637.7
10.58125,19816.7,2195.7,45637.5
10.58194,19816.7,2196.0,45637.4
10.58264,19816.3,2196.5,45637.7
10.58333,19816.8,2196.4,45637.8
10.58403,19817.2,2196.2,45638.3
10.58472,19817.8,2195.9,45638.4
10.58542,19818.7,2195.6,45637.7
10.58611,19818.8,2195.9,45637.5
10.58681,19818.9,2196.3,45636.9
10.5875,19819.8,2196.2,45636.2
10.58819,19820.2,2195.8,45636.5
10.58889,19820.6,2195.5,45635.8
10.58958,19820.5,2195.5,45635.5
10.59028,19819.7,2196.0,45635.6
10.59097,19818.4,2196.0,45637.0
10.59167,19818.5,2195.9,45636.6
10.59236,19819.4,2195.4,45635.5
10.59306,19819.2,2195.3,45636.8
10.59375,19819.1,2195.2,45636.8
10.59444,19820.0,2195.3,45635.7
10.59514,19819.8,2195.3,45635.6
10.59583,19820.4,2195.6,45634.8
10.59653,19820.3,2195.8,45635.5
10.59722,19820.5,2195.5,45636.3
10.59792,19820.6,2195.6,45636.4
10.59861,19820.5,2195.8,45636.2
10.59931,19820.5,2196.0,45636.0
10.6,19820.3,2195.8,45636.0
10.60069,19820.7,2195.7,45635.9
10.60139,19820.3,2195.5,45636.2
10.60208,19820.4,2195.2,45636.2
10.60278,19820.5,2194.9,45636.4
10.60347,19820.5,2194.4,45636.6
10.60417,19820.0,2193.8,45636.7
10.60486,19819.4,2193.7,45636.5
10.60556,19819.5,2193.2,45635.8
10.60625,19819.3,2192.8,45635.2
10.60694,19819.1,2193.0,45635.1
10.60764,19818.9,2193.1,45635.3
10.60833,19818.5,2193.2,45635.6
10.60903,19818.5,2193.5,45635.3
10.60972,19818.1,2193.8,45635.4
10.61042,19818.2,2194.0,45635.6
10.61111,19818.3,2194.4,45635.6
10.61181,19818.4,2194.9,45635.9
10.6125,19818.6,2195.2,45636.3
10.61319,19819.1,2195.3,45636.1
10.61389,19819.5,2195.3,45636.0
10.61458,19819.9,2195.6,45635.7
10.61528,19819.8,2195.7,45636.0
10.61597,19819.5,2195.9,45636.4
10.61667,19819.6,2196.0,45636.9
10.61736,19820.0,2196.1,45636.1
10.61806,19820.5,2196.1,45636.1
10.61875,19820.8,2196.1,45636.2
10.61944,19820.6,2196.1,45635.7
10.62014,19820.9,2195.9,45635.5
10.62083,19820.8,2195.8,45635.8
10.62153,19820.5,2196.3,45635.8
10.62222,19820.5,2196.4,45635.6
10.62292,19820.5,2196.5,45635.3
10.62361,19820.7,2196.4,45635.5
10.62431,19821.6,2196.1,45635.3
10.625,19821.4,2196.0,45636.1
10.62569,19821.1,2195.8,45635.7
10.62639,19820.4,2195.6,45635.8
10.62708,19820.1,2195.4,45635.7
10.62778,19819.6,2195.4,45635.7
10.62847,19819.2,2195.1,45636.6
10.62917,19819.8,2194.7,45636.2
10.62986,19819.9,2194.3,45636.4
10.63056,19819.6,2194.1,45635.7
10.63125,19818.7,2194.4,45636.0
10.63194,19818.4,2194.3,45635.0
10.63264,19818.2,2194.1,45635.7
10.63333,19818.1,2194.3,45635.3
10.63403,19817.2,2194.4,45636.3
10.63472,19817.1,2194.6,45636.4
10.63542,19816.9,2195.0,45636.3
10.63611,19816.7,2195.5,45636.2
10.63681,19816.5,2195.9,45635.8
10.6375,19817.3,2196.2,45636.4
10.63819,19817.6,2196.4,45636.8
10.63889,19818.9,2196.6,45635.5
10.63958,19819.2,2197.0,45635.6
10.64028,19819.4,2197.2,45635.7
10.64097,19818.7,2197.4,45636.7
10.64167,19818.8,2197.6,45637.4
10.64236,19819.8,2198.1,45635.3
10.64306,19819.3,2198.2,45636.3
10.64375,19819.4,2198.3,45637.3
10.64444,19819.7,2198.3,45637.4
10.64514,19819.7,2198.4,45638.0
10.64583,19820.2,2198.7,45638.0
10.64653,19820.7,2199.0,45637.8
10.64722,19820.3,2199.2,45638.2
10.64792,19820.6,2199.2,45638.2
10.64861,19821.2,2199.2,45638.1
10.64931,19821.7,2199.2,45638.1
10.65,19822.2,2199.1,45638.0
10.65069,19822.4,2198.9,45637.7
10.65139,19823.2,2198.8,45637.6
10.65208,19823.0,2198.8,45637.4
10.65278,19823.4,2198.8,45637.4
10.65347,19823.5,2199.3,45637.5
10.65417,19824.1,2199.4,45637.2
10.65486,19824.4,2199.5,45636.7
10.65556,19824.3,2199.8,45637.4
10.65625,19824.7,2200.1,45637.5
10.65694,19824.5,2200.6,45637.8
10.65764,19824.2,2200.7,45637.8
10.65833,19824.4,2200.3,45637.3
10.65903,19824.4,2200.5,45637.3
10.65972,19824.6,2200.7,45637.3
10.66042,19825.6,2200.4,45635.9
10.66111,19825.4,2201.0,45636.2
10.66181,19825.4,2201.1,45635.7
10.6625,19825.3,2201.4,45637.1
10.66319,19826.7,2201.6,45635.7
10.66389,19827.0,2201.5,45635.7
10.66458,19828.0,2202.1,45635.0
10.66528,19827.2,2202.4,45636.1
10.66597,19827.0,2202.4,45636.3
10.66667,19826.0,2202.5,45636.8
10.66736,19825.9,2202.1,45636.8
10.66806,19825.8,2202.3,45636.6
10.66875,19825.9,2202.0,45636.5
10.66944,19826.9,2202.3,45636.9
10.67014,19827.4,2202.7,45636.6
10.67083,19827.5,2202.8,45637.4
10.67153,19827.9,2202.4,45637.7
10.67222,19827.8,2202.7,45638.0
10.67292,19828.1,2202.5,45637.9
10.67361,19828.8,2202.3,45636.8
10.67431,19828.3,2201.9,45636.6
10.675,19828.4,2201.4,45636.5
10.67569,19828.5,2201.4,45636.3
10.67639,19828.9,2201.2,45636.3
10.67708,19828.7,2201.1,45636.5
10.67778,19828.1,2201.4,45636.4
10.67847,19828.3,2201.6,45636.3
10.67917,19827.3,2201.7,45636.5
10.67986,19826.2,2201.3,45636.3
10.68056,19825.6,2201.6,45635.7
10.68125,19825.2,2201.0,45635.4
10.68194,19824.4,2200.9,45635.7
10.68264,19825.2,2200.8,45634.2
10.68333,19824.8,2201.2,45635.3
10.68403,19824.7,2201.5,45636.2
10.68472,19825.0,2201.9,45636.3
10.68542,19825.1,2201.7,45635.9
10.68611,19825.2,2201.6,45636.1
10.68681,19824.6,2201.9,45636.6
10.6875,19824.6,2201.8,45636.5
10.68819,19825.5,2201.7,45636.0
10.68889,19825.7,2202.0,45636.1
10.68958,19825.8,2202.4,45636.1
10.69028,19825.5,2202.3,45636.7
10.69097,19825.8,2202.3,45636.3
10.69167,19826.0,2202.4,45636.5
10.69236,19826.3,2202.6,45636.2
10.69306,19826.6,2202.9,45636.4
10.69375,19826.1,2202.8,45636.7
10.69444,19826.1,2202.8,45636.8
10.69514,19826.4,2202.8,45636.8
10.69583,19826.4,2202.6,45636.9
10.69653,19826.4,2202.3,45636.6
10.69722,19826.1,2202.3,45636.4
10.69792,19825.5,2202.7,45636.9
10.69861,19825.7,2202.4,45636.4
10.69931,19825.3,2202.4,45636.4
10.7,19825.3,2202.2,45635.8
10.70069,19824.6,2202.3,45636.0
10.70139,19824.2,2202.4,45636.5
10.70208,19824.7,2202.4,45635.6
10.70278,19824.5,2202.5,45635.8
10.70347,19824.4,2202.5,45636.1
10.70417,19823.9,2202.7,45636.9
10.70486,19823.8,2202.4,45636.6
10.70556,19824.2,2202.3,45636.6
10.70625,19824.2,2202.3,45636.9
10.70694,19824.3,2202.3,45637.1
10.70764,19824.4,2202.3,45636.8
10.70833,19824.0,2202.5,45637.2
10.70903,19824.5,2202.4,45637.0
10.70972,19824.9,2202.5,45636.9
10.71042,19825.4,2202.6,45636.4
10.71111,19825.2,2202.4,45636.9
10.71181,19825.4,2202.6,45636.8
10.7125,19825.2,2202.6,45636.9
10.71319,19825.1,2202.3,45636.6
10.71389,19825.1,2202.0,45636.9
10.71458,19825.8,2201.7,45636.8
10.71528,19826.4,2201.5,45636.2
10.71597,19826.3,2201.1,45635.9
10.71667,19825.4,2201.0,45636.4
10.71736,19825.4,2200.6,45636.2
10.71806,19826.6,2200.2,45634.3
10.71875,19826.5,2200.1,45633.9
10.71944,19825.4,2199.8,45634.6
10.72014,19825.4,2199.7,45634.7
10.72083,19825.9,2199.9,45634.3
10.72153,19826.0,2200.3,45634.3
10.72222,19825.7,2200.6,45634.9
10.72292,19825.1,2200.8,45635.9
10.72361,19824.5,2201.3,45636.3
10.72431,19824.5,2201.4,45636.0
10.725,19824.5,2201.7,45635.7
10.72569,19824.4,2202.3,45635.9
10.72639,19823.6,2202.5,45637.0
10.72708,19823.4,2202.4,45636.7
10.72778,19823.3,2202.6,45636.6
10.72847,19823.8,2202.9,45636.7
10.72917,19824.5,2202.9,45636.3
10.72986,19824.8,2203.0,45636.7
10.73056,19825.5,2203.0,45637.0
10.73125,19825.9,2202.8,45637.6
10.73194,19827.2,2202.6,45637.6
10.73264,19828.5,2202.6,45637.1
10.73333,19828.6,2202.6,45637.9
10.73403,19829.4,2202.7,45637.3
10.73472,19829.3,2202.5,45637.3
10.73542,19829.6,2202.1,45637.5
10.73611,19829.4,2202.0,45637.3
10.73681,19829.5,2201.9,45636.7
10.7375,19829.0,2202.3,45637.2
10.73819,19828.9,2202.6,45637.2
10.73889,19828.7,2202.7,45637.0
10.73958,19828.7,2202.7,45636.9
10.74028,19828.7,2202.5,45636.2
10.74097,19829.2,2202.7,45635.5
10.74167,19828.7,2203.0,45636.0
10.74236,19828.8,2203.1,45635.9
10.74306,19829.6,2203.2,45634.6
10.74375,19829.7,2203.3,45634.5
10.74444,19828.5,2203.0,45635.0
10.74514,19828.0,2202.8,45635.5
10.74583,19828.0,2202.7,45635.9
10.74653,19828.1,2203.4,45635.8
10.74722,19827.9,2204.2,45636.7
10.74792,19827.8,2203.6,45636.6
10.74861,19829.1,2203.8,45634.6
10.74931,19828.8,2203.9,45635.9
10.75,19828.8,2204.6,45636.3
10.75069,19829.0,2204.9,45636.4
10.75139,19829.2,2204.4,45636.2
10.75208,19828.4,2205.1,45638.1
10.75278,19830.0,2204.7,45635.1
10.75347,19828.9,2205.1,45637.2
10.75417,19829.4,2204.7,45636.8
10.75486,19829.6,2204.7,45637.7
10.75556,19829.8,2205.0,45636.6
10.75625,19830.1,2205.5,45637.1
10.75694,19830.4,2205.3,45636.8
10.75764,19830.3,2205.0,45637.1
10.75833,19830.4,2204.9,45637.1
10.75903,19831.0,2204.8,45636.6
10.75972,19831.2,2204.4,45636.5
10.76042,19830.9,2204.1,45636.6
10.76111,19831.2,2204.0,45636.0
10.76181,19831.2,2203.6,45635.8
10.7625,19831.4,2203.3,45635.3
10.76319,19830.7,2203.1,45635.8
10.76389,19830.4,2202.6,45635.1
10.76458,19829.8,2202.3,45635.2
10.76528,19829.1,2202.2,45635.5
10.76597,19828.5,2201.8,45635.3
10.76667,19827.8,2201.6,45635.5
10.76736,19828.3,2201.6,45635.0
10.76806,19827.9,2202.0,45634.1
10.76875,19827.3,2202.1,45634.4
10.76944,19826.7,2202.0,45634.9
10.77014,19826.2,2202.1,45635.4
10.77083,19826.2,2202.8,45636.6
10.77153,19826.6,2202.8,45635.7
10.77222,19827.0,2202.4,45635.6
10.77292,19827.9,2202.7,45633.5
10.77361,19828.0,2202.4,45635.2
10.77431,19828.5,2201.9,45635.3
10.775,19828.8,2201.3,45635.7
10.77569,19829.1,2200.7,45635.7
10.77639,19828.4,2200.6,45635.6
10.77708,19827.1,2200.4,45635.6
10.77778,19827.1,2200.4,45635.4
10.77847,19827.2,2200.4,45634.8
10.77917,19827.0,2200.7,45634.7
10.77986,19826.1,2201.2,45635.6
10.78056,19825.5,2201.5,45635.4
10.78125,19824.7,2202.2,45634.6
10.78194,19823.5,2202.8,45635.2
10.78264,19823.5,2203.2,45635.1
10.78333,19822.9,2203.5,45635.4
10.78403,19822.6,2204.0,45635.5
10.78472,19821.8,2204.6,45635.9
10.78542,19821.7,2205.1,45635.0
10.78611,19821.4,2205.8,45634.9
10.78681,19820.9,2206.3,45635.1
10.7875,19820.6,2206.8,45635.4
10.78819,19820.2,2207.2,45636.0
10.78889,19820.4,2207.3,45635.8
10.78958,19820.3,2207.6,45635.7
10.79028,19821.0,2207.9,45635.7
10.79097,19821.2,2207.7,45636.3
10.79167,19821.4,2208.0,45636.4
10.79236,19821.6,2208.2,45636.6
10.79306,19821.9,2208.1,45636.8
10.79375,19822.4,2208.4,45636.4
10.79444,19822.9,2208.4,45636.7
10.79514,19823.6,2208.7,45636.6
10.79583,19824.4,2208.9,45636.3
10.79653,19824.8,2209.0,45636.7
10.79722,19825.3,2209.3,45637.0
10.79792,19825.6,2209.8,45637.4
10.79861,19826.3,2209.8,45637.7
10.79931,19826.9,2210.1,45637.8
10.8,19827.2,2210.2,45638.0
10.80069,19827.7,2210.3,45637.8
10.80139,19827.8,2210.0,45637.9
10.80208,19828.3,2209.9,45637.9
10.80278,19828.8,2209.9,45637.6
10.80347,19829.5,2209.7,45637.3
10.80417,19829.5,2209.6,45637.5
10.80486,19829.4,2210.1,45637.7
10.80556,19829.4,2210.4,45638.1
10.80625,19829.4,2210.1,45637.8
10.80694,19830.0,2210.5,45636.8
10.80764,19829.7,2211.1,45637.4
10.80833,19830.9,2211.3,45636.7
10.80903,19830.4,2211.3,45637.4
10.80972,19830.4,2211.5,45637.2
10.81042,19831.3,2211.8,45637.0
10.81111,19830.9,2211.5,45637.7
10.81181,19830.9,2211.3,45637.4
10.8125,19830.9,2211.0,45637.1
10.81319,19830.4,2211.1,45637.3
10.81389,19830.5,2211.1,45637.0
10.81458,19829.3,2212.0,45638.0
10.81528,19829.4,2211.3,45637.6
10.81597,19830.1,2211.3,45636.3
10.81667,19829.5,2212.3,45636.8
10.81736,19828.9,2212.5,45636.7
10.81806,19827.8,2213.7,45637.8
10.81875,19827.5,2214.3,45638.3
10.81944,19827.8,2214.6,45637.8
10.82014,19828.2,2214.8,45637.6
10.82083,19828.4,2215.1,45637.7
10.82153,19828.5,2215.6,45637.6
10.82222,19828.1,2215.9,45637.6
10.82292,19827.4,2215.9,45638.4
10.82361,19827.3,2215.5,45637.9
10.82431,19827.8,2215.2,45637.1
10.825,19827.3,2215.0,45638.5
10.82569,19826.8,2214.9,45639.1
10.82639,19827.6,2215.1,45637.7
10.82708,19827.3,2214.6,45639.5
10.82778,19827.8,2214.9,45638.8
10.82847,19828.3,2214.9,45637.7
10.82917,19828.5,2214.6,45637.9
10.82986,19828.2,2214.5,45639.0
10.83056,19827.8,2214.0,45640.9
10.83125,19828.5,2213.8,45639.4
10.83194,19828.5,2213.7,45638.5
10.83264,19828.9,2213.2,45638.4
10.83333,19829.2,2213.0,45638.3
10.83403,19829.0,2212.5,45638.4
10.83472,19829.3,2212.1,45638.2
10.83542,19829.9,2211.7,45637.5
10.83611,19830.3,2211.4,45637.4
10.83681,19830.5,2211.6,45636.3
10.8375,19831.1,2211.3,45636.0
10.83819,19831.7,2211.3,45636.1
10.83889,19832.1,2210.8,45636.1
10.83958,19832.3,2210.2,45635.9
10.84028,19832.2,2209.9,45636.2
10.84097,19832.4,2209.6,45635.8
10.84167,19832.6,2209.3,45635.3
10.84236,19832.6,2209.2,45635.2
10.84306,19832.1,2209.1,45636.2
10.84375,19832.4,2209.0,45635.9
10.84444,19832.7,2209.0,45635.6
10.84514,19832.8,2208.8,45635.5
10.84583,19832.6,2208.6,45635.7
10.84653,19832.5,2208.9,45635.7
10.84722,19832.9,2208.7,45634.7
10.84792,19833.0,2208.5,45634.6
10.84861,19832.6,2208.5,45635.0
10.84931,19832.1,2208.2,45635.1
10.85,19831.8,2208.2,45635.1
10.85069,19831.9,2208.3,45634.9
10.85139,19831.8,2208.2,45634.7
10.85208,19831.5,2207.8,45634.2
10.85278,19831.7,2207.2,45633.5
10.85347,19831.7,2207.1,45633.8
10.85417,19831.9,2207.4,45633.6
10.85486,19831.8,2207.1,45633.4
10.85556,19830.5,2206.0,45633.9
10.85625,19830.5,2205.7,45633.3
10.85694,19829.9,2205.6,45633.3
10.85764,19829.9,2205.6,45632.9
10.85833,19829.9,2205.4,45633.4
10.85903,19830.0,2205.0,45633.0
10.85972,19829.6,2205.1,45632.7
10.86042,19829.7,2205.2,45633.1
10.86111,19830.5,2205.2,45632.4
10.86181,19830.2,2205.4,45633.1
10.8625,19830.4,2205.7,45633.0
10.86319,19830.7,2205.9,45632.8
10.86389,19830.3,2205.9,45633.4
10.86458,19829.8,2205.9,45633.6
10.86528,19830.1,2205.9,45633.2
10.86597,19829.5,2205.8,45633.9
10.86667,19828.9,2205.8,45634.2
10.86736,19829.6,2206.1,45632.8
10.86806,19828.8,2206.1,45633.6
10.86875,19827.9,2206.0,45634.0
10.86944,19827.2,2205.9,45634.0
10.87014,19826.9,2205.8,45632.8
10.87083,19826.7,2206.2,45632.9
10.87153,19826.9,2206.7,45633.0
10.87222,19826.8,2206.5,45632.7
10.87292,19826.0,2207.1,45633.7
10.87361,19825.9,2207.0,45634.3
10.87431,19825.9,2207.0,45634.3
10.875,19825.9,2207.5,45634.3
10.87569,19826.7,2207.4,45633.5
10.87639,19826.7,2207.4,45633.1
10.87708,19825.8,2207.3,45634.4
10.87778,19826.1,2207.3,45634.1
10.87847,19826.2,2207.2,45633.9
10.87917,19826.1,2207.3,45634.3
10.87986,19825.8,2207.1,45635.6
10.88056,19826.1,2207.1,45635.9
10.88125,19826.2,2207.0,45636.6
10.88194,19826.1,2207.1,45636.8
10.88264,19826.1,2207.1,45636.5
10.88333,19826.2,2207.1,45635.7
10.88403,19826.2,2207.1,45635.8
10.88472,19826.3,2207.1,45635.9
10.88542,19826.4,2207.1,45635.9
10.88611,19826.8,2207.1,45634.8
10.88681,19827.1,2207.1,45634.1
10.8875,19827.1,2207.0,45634.0
10.88819,19827.0,2207.1,45634.1
10.88889,19827.7,2206.9,45633.4
10.88958,19828.2,2206.9,45632.9
10.89028,19828.2,2207.1,45633.1
10.89097,19828.3,2207.2,45633.2
10.89167,19828.3,2207.2,45633.4
10.89236,19828.6,2207.3,45633.2
10.89306,19828.6,2207.4,45633.5
10.89375,19828.9,2207.5,45633.1
10.89444,19829.7,2208.1,45633.6
10.89514,19832.7,2206.3,45635.1
10.89583,19831.2,2209.0,45634.6
10.89653,19832.5,2211.0,45636.4
10.89722,19831.9,2211.3,45635.6
10.89792,19832.6,2213.6,45636.4
10.89861,19831.9,2214.8,45636.4
10.89931,19830.9,2218.4,45636.3
10.9,19831.3,2219.4,45637.1
10.90069,19830.2,2220.6,45637.0
10.90139,19830.3,2222.5,45637.8
10.90208,19830.7,2223.3,45637.1
10.90278,19830.1,2224.4,45636.8
10.90347,19830.3,2225.3,45637.1
10.90417,19831.0,2225.7,45636.2
10.90486,19831.1,2225.7,45635.8
10.90556,19831.0,2226.1,45636.4
10.90625,19830.9,2225.6,45635.9
10.90694,19831.0,2226.2,45635.5
10.90764,19830.7,2225.5,45635.4
10.90833,19830.1,2225.4,45635.7
10.90903,19830.3,2225.2,45635.2
10.90972,19830.3,2224.5,45634.8
10.91042,19830.6,2224.3,45633.9
10.91111,19830.3,2224.2,45633.2
10.91181,19830.0,2224.2,45632.9
10.9125,19829.3,2223.6,45633.8
10.91319,19829.6,2223.7,45634.0
10.91389,19830.4,2223.9,45633.2
10.91458,19831.8,2224.3,45632.9
10.91528,19833.3,2224.0,45632.6
10.91597,19833.2,2223.7,45633.2
10.91667,19833.2,2223.0,45633.1
10.91736,19833.0,2223.2,45632.8
10.91806,19832.5,2222.7,45632.8
10.91875,19831.9,2222.5,45632.7
10.91944,19831.4,2222.0,45632.7
10.92014,19831.1,2221.6,45633.0
10.92083,19831.2,2220.7,45632.6
10.92153,19830.4,2219.9,45632.5
10.92222,19829.8,2220.0,45632.5
10.92292,19829.7,2219.4,45632.5
10.92361,19829.6,2218.8,45631.7
10.92431,19828.8,2218.8,45632.6
10.925,19828.6,2218.7,45632.4
10.92569,19827.4,2218.5,45632.8
10.92639,19827.0,2218.2,45632.4
10.92708,19826.7,2217.7,45632.2
10.92778,19826.5,2217.1,45632.2
10.92847,19825.9,2217.0,45632.7
10.92917,19825.7,2216.9,45632.8
10.92986,19825.1,2216.5,45632.9
10.93056,19825.4,2216.4,45632.9
10.93125,19825.4,2216.0,45633.1
10.93194,19825.0,2215.7,45633.3
10.93264,19824.9,2215.4,45633.3
10.93333,19824.8,2215.4,45633.3
10.93403,19825.6,2215.3,45633.1
10.93472,19826.0,2215.5,45633.2
10.93542,19826.2,2215.5,45633.2
10.93611,19826.0,2215.2,45633.3
10.93681,19826.1,2215.3,45633.1
10.9375,19826.6,2215.2,45633.0
10.93819,19826.4,2214.7,45633.3
10.93889,19826.6,2214.2,45633.3
10.93958,19827.1,2213.7,45633.0
10.94028,19827.1,2213.3,45633.2
10.94097,19826.9,2213.1,45633.2
10.94167,19826.6,2212.8,45633.2
10.94236,19826.7,2212.6,45633.4
10.94306,19826.9,2212.6,45632.9
10.94375,19826.4,2212.6,45633.3
10.94444,19826.4,2212.7,45633.5
10.94514,19826.2,2212.4,45633.6
10.94583,19826.0,2212.5,45633.7
10.94653,19826.2,2212.4,45633.4
10.94722,19826.4,2212.3,45633.4
10.94792,19826.4,2212.2,45633.5
10.94861,19826.4,2212.0,45633.6
10.94931,19826.2,2212.2,45633.9
10.95,19826.2,2212.3,45634.4
10.95069,19826.7,2212.1,45634.2
10.95139,19827.9,2211.7,45633.2
10.95208,19828.0,2211.6,45633.0
10.95278,19827.8,2211.0,45632.9
10.95347,19827.8,2211.3,45632.7
10.95417,19828.2,2210.8,45632.6
10.95486,19827.9,2209.9,45632.0
10.95556,19827.7,2209.1,45632.3
10.95625,19827.6,2208.6,45632.1
10.95694,19827.6,2208.8,45631.8
10.95764,19827.8,2209.0,45631.8
10.95833,19827.7,2209.0,45631.7
10.95903,19827.0,2209.0,45632.8
10.95972,19827.2,2208.4,45632.3
10.96042,19827.4,2207.5,45632.1
10.96111,19827.5,2206.7,45632.1
10.96181,19827.6,2206.1,45632.7
10.9625,19827.9,2205.8,45632.8
10.96319,19828.0,2206.0,45633.1
10.96389,19828.3,2206.3,45633.3
10.96458,19828.7,2206.9,45633.4
10.96528,19828.9,2207.4,45633.3
10.96597,19828.6,2207.5,45634.0
10.96667,19828.9,2207.5,45634.0
10.96736,19829.1,2207.5,45633.9
10.96806,19829.3,2207.4,45634.2
10.96875,19829.7,2207.5,45634.1
10.96944,19829.7,2207.6,45634.3
10.97014,19830.1,2208.0,45634.6
